COUNTRY,CIUDAD,OPS_ZONE,OPS_ZONE_ID,TOTAL_USERS,PRIME_USERS,FOOD_CATEGORY,ORDERS_LAST_4WEEK,GMV_LAST_4WEEK,AVG_TICKET,PEAK_DAY,PEAK_DAY_ORDERS,AVG_CONNECTIVITY_HRS,AVG_GMV_STORE,AVG_ORD_STORE,AVAILABLE_RTS,CANCELLATION_RATE
CO,Manizales,Zona Villapilar,41,9736,3108,Parrilla,372,6432.41,17.291424731,Wed,74,12.359082096480,1286.482,74.400000,100,0.021505
CO,Cartagena,Horizonte Campanos,338,1605,723,Típica,121,1410.87,11.660082645,Sun,29,8.959102500000,352.7175,30.250000,100,0.090909
CO,Bello,Bello,100,21209,6279,China,720,11378.03,15.802819444,Sun,202,43.324134545455,1625.432857143,102.857143,100,0.020833
CO,Duitama,Duitama,219,1352,343,Postres,63,449.38,7.133015873,Sun,14,26.475772800000,149.793333333,21.000000,100,0.015873
CO,Cartagena,Centro Historico,73,4514,2291,Asiática,30,619.7,20.656666667,Sat,7,49.474023500000,619.7,30.000000,100,0.133333
CO,Monteria,Centro,136,12923,4474,Pollo,6560,81428.86,12.412935976,Sun,1314,25.883469911502,6263.758461538,504.615385,100,0.050762
CO,Bucaramanga,Centro y Cabecera,84,31199,12717,Internacional,68,1355.05,19.927205882,Fri,16,20.670864827609,451.683333333,22.666667,100,0.044118
CO,Pereira,Pinares Sur,343,20412,6937,Mexicana,1082,17955.65,16.59487061,Sat,216,43.162518138074,1282.546428571,77.285714,100,0.027726
CO,Sincelejo,Sincelejo,200,4516,1280,Salchipapas,554,6003.09,10.835902527,Fri,87,18.764895300000,1200.618,110.800000,100,0.030686
CO,Pasto,Pasto Villas del norte,114,7405,1863,Café,210,1400.38,6.66847619,Sat,40,19.175480692308,175.0475,26.250000,100,0.009524
CO,Tunja,Tunja,199,10964,2746,Saludable,707,6858.94,9.701471004,Sat,129,23.573110650000,1371.788,141.400000,100,0.022631
CO,Sincelejo,Sincelejo,200,4516,1280,Comida Rápida,188,1425.23,7.581010638,Tue,37,10.592157415224,109.633076923,14.461538,100,0.132979
CO,Valledupar,El viajero,128,7185,3198,Sánduches,361,4280.9,11.858448753,Sun,71,14.426752083333,1426.966666667,120.333333,100,0.019391
CO,Valledupar,La elvira,134,4970,2098,Crepes,5,44.49,8.898,Sun,4,37.520231000000,44.49,5.000000,100,0.200000
CO,Pereira,Los molinos,34,7163,2897,Perros Calientes,338,4310.22,12.752130178,Sat,64,52.668816661205,1077.555,84.500000,100,0.112426
CO,Bucaramanga,Piedecuesta,89,2128,767,Jugos y Batidos,128,1328.93,10.382265625,Sat,24,48.726830750000,442.976666667,42.666667,100,0.007813
CO,Fusagasugá,Fusagasuga,198,1294,427,Pollo,705,11474.57,16.275985816,Sun,167,29.790753875000,1912.428333333,117.500000,100,0.025532
CO,Bucaramanga,Cacique y Sur,86,18003,7826,Jugos y Batidos,107,802.23,7.497476636,Sun,23,23.355741400000,267.41,35.666667,100,0.065421
CO,Pereira,Pinares_Dosquebradas,35,10361,3673,Salchipapas,442,5889.75,13.325226244,Sat,81,21.123355366649,2944.875,221.000000,100,0.018100
CO,Chía,Cajicá,15,10974,4931,Arepas,20,198.77,9.9385,Tue,6,18.293142000000,198.77,20.000000,100,0.150000
CO,Popayan,Popayan Centro,213,8893,2456,Alitas,213,2938.59,13.796197183,Sun,51,12.826487583333,1469.295,106.500000,100,0.014085
CO,Barrancabermeja,Barrancabermeja,149,2429,809,China,237,3814.92,16.096708861,Sun,50,30.946772500000,3814.92,237.000000,100,0.000000
CO,Riohacha,Riohacha,308,1283,451,Pollo,695,8639.1,12.430359712,Sun,159,43.612035500000,2879.7,231.666667,100,0.058993
CO,Sogamoso,Sogamoso Sur,272,1005,263,Típica,53,605.1,11.416981132,Sun,16,63.769363000000,605.1,53.000000,100,0.018868
CO,Bucaramanga,Piedecuesta,89,2128,767,Sánduches,140,1505.33,10.752357143,Fri,28,61.329168916667,501.776666667,46.666667,100,0.064286
CO,Santa Marta,Zazue,259,2214,1196,Café,137,1548.23,11.300948905,Thu,23,26.797567500000,1548.23,137.000000,100,0.043796
CO,Bogotá,Kennedy,312,44307,13565,Italiana,178,2948.91,16.566910112,Sun,34,15.223720097222,589.782,35.600000,100,0.033708
CO,Rionegro,Rio Negro,306,9359,3196,Internacional,10,153.11,15.311,Sat,5,32.371752000000,76.555,5.000000,100,0.300000
CO,Bogotá,Suba,6,28101,10035,Desayunos,411,4192.12,10.199805353,Sun,104,16.791465492584,598.874285714,58.714286,100,0.053528
CO,Medellín,Itagui_y_la_estrella,21,23582,11701,Asiática,53,658.78,12.429811321,Sun,14,53.401518500000,219.593333333,17.666667,100,0.056604
CO,Barranquilla,Miramar y Alamedas,61,56056,30444,Alitas,453,7156.99,15.799094923,Fri,95,27.105393216353,1789.2475,113.250000,100,0.035320
CO,Barranquilla,Centro y nor occidente,65,27061,13148,Saludable,125,1716.2,13.7296,Fri,23,12.247250111111,429.05,31.250000,100,0.048000
CO,Rionegro,Rio Negro,306,9359,3196,Típica,933,13512.56,14.482915327,Sun,159,18.629103821696,1501.395555556,103.666667,100,0.023580
CO,Cali,Cali Norte,28,37559,15489,Jugos y Batidos,613,6813.94,11.115725938,Mon,104,23.925690395706,851.7425,76.625000,100,0.029364
CO,Santa Marta,Centro,202,16200,6002,Saludable,124,1916.85,15.458467742,Sun,32,22.635770000000,319.475,20.666667,100,0.040323
CO,Armenia,N/A,0,1544,657,Parrilla,1,7.06,7.06,Sun,23,0.234827500000,7.06,1.000000,100,0.000000
CO,Cartagena,Bocagrande,72,12172,6396,Sánduches,594,9175.44,15.446868687,Mon,104,35.228303285714,1835.088,118.800000,100,0.040404
CO,Bogotá,Salitre,5,46619,21220,Alitas,984,27125.74,27.566808943,Fri,187,37.343604637500,2465.976363636,89.454545,100,0.032520
CO,Yopal,Yopal,222,2297,792,China,86,879.22,10.223488372,Sun,19,38.399300500000,439.61,43.000000,100,0.209302
CO,Santa Marta,Troncal,342,10414,3936,Panadería,485,3646.76,7.519092784,Sun,89,27.327973833333,520.965714286,69.285714,100,0.026804
CO,Pereira,Pinares Sur,343,20412,6937,Alitas,877,18145.56,20.690490308,Sun,185,28.313480113636,3629.112,175.400000,100,0.025086
CO,Ibagué,Mirolindo,52,1821,666,Postres,116,1208.79,10.420603448,Tue,25,19.433494500000,604.395,58.000000,100,0.025862
CO,Cartagena,La Castellana,262,16568,6280,Árabe,342,5027.15,14.699269006,Fri,72,15.276982775000,1256.7875,85.500000,100,0.017544
CO,Monteria,Norte,137,8374,3543,Saludable,391,5101.21,13.04657289,Sun,97,35.485479166667,1700.403333333,130.333333,100,0.023018
CO,Medellín,Manrique_central,256,5807,2330,Parrilla,51,515.22,10.102352941,Tue,9,10.102960265625,128.805,12.750000,100,0.117647
CO,Barranquilla,Concepción,295,671,330,Perros Calientes,161,1267.27,7.871242236,Fri,35,11.389762770833,253.454,32.200000,100,0.105590
CO,Cali,Ingenio Limonar,25,41682,18186,Experiencias Foodies,5,31.72,6.344,Sat,3,20.520331500000,15.86,2.500000,100,0.600000
CO,Buga,Quebradaseca,391,2,2,Parrilla,4,15.27,3.8175,Fri,3,0.405724500000,7.635,2.000000,100,0.500000
CO,Cartagena,Bocagrande,72,12172,6396,Internacional,44,1017.18,23.117727273,Wed,10,62.456789416667,508.59,22.000000,100,0.045455
CO,Ibagué,Mirolindo,52,1821,666,Hamburguesa,475,5679.92,11.957726316,Fri,96,37.547189500000,1893.306666667,158.333333,100,0.016842
CO,Barranquilla,Concepción,295,671,330,Italiana,39,373.84,9.585641026,Sat,13,28.762825000000,373.84,39.000000,100,0.000000
CO,Bucaramanga,Giron,91,903,327,Pizza,114,1807.86,15.858421053,Sun,26,18.347436281250,602.62,38.000000,100,0.017544
CO,Villavicencio,Villavo sur,208,13632,4669,Italiana,180,2853.35,15.851944444,Sun,44,33.229697187500,951.116666667,60.000000,100,0.005556
CO,Barranquilla,Concepción,295,671,330,Pollo,37,457.71,12.370540541,Sun,18,10.725559142857,457.71,37.000000,100,0.054054
CO,Buga,Buga,123,1177,304,Típica,42,277.85,6.61547619,Tue,12,2.687457500000,277.85,42.000000,100,0.095238
CO,Duitama,Duitama,219,1352,343,Comida Rápida,97,710.68,7.326597938,Sun,22,15.734172025397,142.136,19.400000,100,0.123711
CO,Bogotá,N/A,0,1544,657,Postres,70,562.81,8.040142857,Sun,17,10.902895656250,281.405,35.000000,100,0.014286
CO,Villavicencio,Villavo Norte,53,13791,4873,Empanadas,24,248.54,10.355833333,Wed,8,9.622240000000,248.54,24.000000,100,0.000000
CO,Manizales,Zona La Enea,38,3739,1715,Panadería,509,6255.4,12.289587426,Sun,104,86.952560800000,6255.4,509.000000,100,0.017682
CO,Barranquilla,Barranquilla sur,69,3866,1642,Empanadas,54,679.76,12.588148148,Sun,14,19.786666125000,679.76,54.000000,100,0.037037
CO,Bucaramanga,Giron,91,903,327,Helados,109,1109.18,10.175963303,Sun,32,25.008346892857,277.295,27.250000,100,0.009174
CO,Bogotá,Salitre,5,46619,21220,Vegetariana,70,740.91,10.584428571,Fri,17,38.493595833333,148.182,14.000000,100,0.057143
CO,Barranquilla,Riomar,56,39619,23745,Experiencias Foodies,5,9.49,1.898,Sat,3,5.294359000000,9.49,5.000000,100,0.600000
CO,Valledupar,La elvira,134,4970,2098,Sánduches,918,9572.32,10.427363834,Sun,185,57.525353500000,3190.773333333,306.000000,100,0.011983
CO,Palmira,Palmira oriente,24,3867,1287,Parrilla,75,1066.21,14.216133333,Mon,18,8.371261159091,355.403333333,25.000000,100,0.040000
CO,Cali,Lido Plametto,29,31732,13541,Alitas,1016,23057.87,22.694753937,Sat,215,25.280509665163,5764.4675,254.000000,100,0.022638
CO,Cali,Yumbo,271,962,285,Arepas,70,1013.72,14.481714286,Sat,15,30.357530500000,506.86,35.000000,100,0.085714
CO,Monteria,Norte,137,8374,3543,Empanadas,160,1134.15,7.0884375,Sun,34,64.215294250000,1134.15,160.000000,100,0.050000
CO,Santa Marta,Zazue,259,2214,1196,Mexicana,53,1252.16,23.625660377,Sun,11,37.529233000000,626.08,26.500000,100,0.018868
CO,Santa Marta,Rodadero,203,5224,2286,Postres,169,1690.88,10.005207101,Sun,40,24.582139791667,563.626666667,56.333333,100,0.106509
CO,Bogotá,Usme,296,746,183,Sánduches,179,2619.77,14.635586592,Sat,37,32.425608562500,1309.885,89.500000,100,0.189944
CO,Rionegro,Rio Negro,306,9359,3196,Empanadas,377,3610.66,9.57734748,Sat,76,48.906494416667,902.665,94.250000,100,0.026525
CO,Bucaramanga,Norte,88,6685,3445,Perros Calientes,124,1460.39,11.77733871,Sun,27,13.825924432515,1460.39,124.000000,100,0.072581
CO,Bogotá,Usme,296,746,183,Alitas,34,334.04,9.824705882,Sat,7,43.414931332004,167.02,17.000000,100,0.264706
CO,Cali,Puerta del Sol,276,2054,825,Internacional,4,12.36,3.09,Sat,3,18.952032000000,12.36,4.000000,100,0.250000
CO,Palmira,Palmira oriente,24,3867,1287,Mexicana,149,2309.26,15.498389262,Sun,32,15.358677300000,769.753333333,49.666667,100,0.013423
CO,Tulua,Tulua,220,2975,754,Asiática,521,7153.39,13.730115163,Sun,132,64.000000000000,3576.695,260.500000,100,0.009597
CO,Girardot,Girardot,196,2396,757,Pescados y Mariscos,7,97.24,13.891428571,Sun,4,8.861188734844,97.24,7.000000,100,0.142857
CO,Bogotá,Antonio Nariño,8,33946,10278,Árabe,44,469.37,10.6675,Thu,12,27.835575166667,93.874,8.800000,100,0.068182
CO,Cartagena,Horizonte Campanos,338,1605,723,Comida Rápida,37,362.76,9.804324324,Wed,12,8.913057241093,72.552,7.400000,100,0.162162
CO,Mosquera/ Funza,Madrid,192,3028,807,Helados,179,1829.73,10.221955307,Sun,36,20.173754285714,609.91,59.666667,100,0.094972
CO,Santa Marta,Zazue,259,2214,1196,Salchipapas,209,3548.67,16.979282297,Sat,47,13.969951750000,3548.67,209.000000,100,0.090909
CO,Palmira,Palmira occidente,240,5547,1701,Desayunos,12,106.19,8.849166667,Sun,6,43.289224500000,53.095,6.000000,100,0.000000
CO,Valledupar,El viajero,128,7185,3198,Café,768,7722.36,10.05515625,Thu,140,29.192246708333,2574.12,256.000000,100,0.042969
CO,Tulua,Tulua,220,2975,754,Alitas,35,489.78,13.993714286,Sun,8,40.377137625000,244.89,17.500000,100,0.000000
CO,Popayan,Popayan Norte,212,3436,1128,Perros Calientes,69,1108.14,16.06,Wed,17,26.434683333333,554.07,34.500000,100,0.028986
CO,Villavicencio,Villavo Norte,53,13791,4873,Crepes,54,708.59,13.122037037,Mon,14,20.022405750000,354.295,27.000000,100,0.000000
CO,Valledupar,San Jorge,135,3627,1401,Perros Calientes,132,1248.92,9.461515152,Tue,40,6.852607542292,1248.92,132.000000,100,0.007576
CO,Rionegro,Rio Negro,306,9359,3196,Helados,319,3593.97,11.266363636,Sun,70,18.753933000000,898.4925,79.750000,100,0.050157
CO,Ibagué,Centro Ricaurte,50,7394,2430,Saludable,353,5493.94,15.563569405,Sat,73,16.111887454545,1831.313333333,117.666667,100,0.011331
CO,Bogotá,Kennedy,312,44307,13565,Experiencias Foodies,4,53.68,13.42,Mon,1,18.913512500000,17.893333333,1.333333,100,0.000000
CO,Valledupar,San Jorge,135,3627,1401,Café,79,533.01,6.746962025,Fri,19,25.050425821428,266.505,39.500000,100,0.075949
CO,Riohacha,Riohacha,308,1283,451,Pescados y Mariscos,3,41.28,13.76,Sun,2,37.902757125000,41.28,3.000000,100,0.000000
CO,Cartagena,Horizonte Campanos,338,1605,723,Alitas,1,9.35,9.35,Fri,1,5.863020116821,9.35,1.000000,100,0.000000
CO,Barranquilla,Villa Campestre,62,5542,3358,Sushi,254,3981.26,15.674251969,Fri,59,22.691103750000,1990.63,127.000000,100,0.031496
CO,Santa Marta,Zazue,259,2214,1196,Pizza,254,6416.9,25.263385827,Sun,64,27.310501333333,2138.966666667,84.666667,100,0.043307
CO,Chía,Cota,264,612,218,Comida Rápida,42,461.93,10.998333333,Mon,12,13.501399045455,153.976666667,14.000000,100,0.333333
CO,Bogotá,Colina,354,106426,56338,N/A,1,17.05,17.05,Mon,1,33.148615500000,17.05,1.000000,100,0.000000
CO,Valledupar,La elvira,134,4970,2098,Panadería,310,2484.41,8.014225806,Sun,68,27.974489555556,621.1025,77.500000,100,0.019355
CO,Bucaramanga,Norte,88,6685,3445,Empanadas,166,995.5,5.996987952,Sun,30,21.863910250000,995.5,166.000000,100,0.018072
CO,Barranquilla,Villa Campestre,62,5542,3358,Jugos y Batidos,107,1158.92,10.831028037,Thu,22,15.494434083333,579.46,53.500000,100,0.009346
CO,Cali,Zona unico oriente,26,20663,7031,Sushi,27,459.54,17.02,Sat,7,12.820003000000,459.54,27.000000,100,0.037037
CO,Sincelejo,Sincelejo,200,4516,1280,Pollo,2056,26499.71,12.888964008,Sun,407,47.452791035714,5299.942,411.200000,100,0.029183
CO,Duitama,Duitama,219,1352,343,Pizza,49,762.18,15.554693878,Sun,13,13.473348500000,381.09,24.500000,100,0.040816
CO,Duitama,Duitama,219,1352,343,Jugos y Batidos,159,1420.23,8.932264151,Sun,39,29.780935666667,1420.23,159.000000,100,0.025157
CO,Riohacha,Riohacha,308,1283,451,Saludable,8,38.68,4.835,Wed,3,10.840778666667,38.68,8.000000,100,0.250000
CO,Zipaquira,Zipaquira,267,3010,829,Alitas,46,685.06,14.892608696,Sat,12,20.448727687500,685.06,46.000000,100,0.043478
CO,Villavicencio,Villavo Norte,53,13791,4873,Panadería,74,690.61,9.332567568,Thu,25,21.449816500000,690.61,74.000000,100,0.094595
CO,Monteria,Centro,136,12923,4474,Asiática,985,9850.4,10.000406091,Sat,208,15.672258000000,9850.4,985.000000,100,0.016244
CO,Pereira,Pinares_Dosquebradas,35,10361,3673,China,137,1938.69,14.151021898,Sun,50,19.622356800000,969.345,68.500000,100,0.058394
CO,Pasto,Pasto Villas del norte,114,7405,1863,Sushi,255,4224.08,16.565019608,Sat,63,31.691369875000,1408.026666667,85.000000,100,0.023529
CO,Cali,Zona unico oriente,26,20663,7031,Asiática,2473,36976.64,14.952139102,Sun,650,37.697217250000,7395.328,494.600000,100,0.011727
CO,Santa Marta,Rodadero,203,5224,2286,China,360,6756.81,18.768916667,Sun,80,59.069076000000,6756.81,360.000000,100,0.016667
CO,Armenia,Armenia Sur,204,12174,4229,Peruana,4,44.39,11.0975,Sat,2,4.296626250000,44.39,4.000000,100,0.000000
CO,Barranquilla,Soledad,70,5133,1658,Experiencias Foodies,3,14.4,4.8,Sat,3,3.283466000000,14.4,3.000000,100,0.000000
CO,Bucaramanga,Cacique y Sur,86,18003,7826,Desayunos,4,15.89,3.9725,Thu,2,24.121965000000,15.89,4.000000,100,0.250000
CO,Cartagena,Marbella - Crespo,75,6871,3404,Postres,10,115.99,11.599,Sun,5,2.480292272727,57.995,5.000000,100,0.100000
CO,Zipaquira,Zipaquira,267,3010,829,Pescados y Mariscos,23,376.59,16.373478261,Fri,8,4.786320000000,376.59,23.000000,100,0.086957
CO,Villavicencio,Villavo Norte,53,13791,4873,Pescados y Mariscos,48,487.69,10.160208333,Sat,14,40.415523750000,487.69,48.000000,100,0.125000
CO,Cali,Cali Norte,28,37559,15489,Crepes,2992,40567.65,13.558706551,Sun,618,59.850018250000,20283.825,1496.000000,100,0.019051
CO,Barranquilla,Villa Campestre,62,5542,3358,Italiana,8,121.42,15.1775,Sun,5,77.250000000000,121.42,8.000000,100,0.000000
CO,Sogamoso,Sogamoso Sur,272,1005,263,Parrilla,53,481.38,9.082641509,Wed,12,6.835287272727,240.69,26.500000,100,0.018868
CO,Barranquilla,Concepción,295,671,330,Saludable,5,76.75,15.35,Sun,2,17.605853250000,76.75,5.000000,100,0.200000
CO,Armenia,Armenia Sur,204,12174,4229,Desayunos,141,844.72,5.990921986,Sun,38,8.332458220000,422.36,70.500000,100,0.021277
CO,Santa Marta,Troncal,342,10414,3936,Sushi,513,8037.94,15.668499025,Sun,112,24.298879500000,2679.313333333,171.000000,100,0.015595
CO,Santa Marta,Rodadero,203,5224,2286,Italiana,91,2255.61,24.786923077,Sun,23,30.833111812500,1127.805,45.500000,100,0.098901
CO,Pereira,Pinares_Dosquebradas,35,10361,3673,Perros Calientes,17,175.62,10.330588235,Sun,6,3.609156833333,175.62,17.000000,100,0.000000
CO,Girardot,Girardot,196,2396,757,Café,180,1982.28,11.012666667,Thu,33,39.420085250000,1982.28,180.000000,100,0.022222
CO,Chía,Cota,264,612,218,Mexicana,9,102.85,11.427777778,Wed,4,3.851616583333,102.85,9.000000,100,0.111111
CO,Palmira,Palmira occidente,240,5547,1701,Sushi,131,2139.72,16.333740458,Sun,43,49.261808750000,1069.86,65.500000,100,0.083969
CO,Chía,Cajicá,15,10974,4931,Sánduches,441,8602.89,19.507687075,Fri,77,35.676782030385,1720.578,88.200000,100,0.009070
CO,Bucaramanga,Giron,91,903,327,Pescados y Mariscos,14,263.15,18.796428571,Sun,8,26.034129000000,263.15,14.000000,100,0.000000
CO,Pereira,Los molinos,34,7163,2897,Helados,131,1173.59,8.95870229,Sun,34,23.537166000000,391.196666667,43.666667,100,0.022901
CO,Tunja,Tunja,199,10964,2746,Perros Calientes,191,2858.34,14.96513089,Sun,41,18.021205138889,952.78,63.666667,100,0.036649
CO,Mosquera/ Funza,Madrid,192,3028,807,Salchipapas,49,792.57,16.174897959,Sat,14,26.105642000000,792.57,49.000000,100,0.102041
CO,Cúcuta,Cúcuta All,48,19787,4969,Alitas,159,1820.58,11.450188679,Sun,37,21.677027250000,910.29,79.500000,100,0.031447
CO,Fusagasugá,Fusagasuga,198,1294,427,Típica,79,1412.41,17.878607595,Sun,18,12.018781857143,706.205,39.500000,100,0.012658
CO,Bogotá,Fontibon,10,44683,17740,Vegetariana,7,108.38,15.482857143,Fri,4,34.250000000000,108.38,7.000000,100,0.142857
CO,Pereira,Pinares_Dosquebradas,35,10361,3673,Empanadas,7,71.77,10.252857143,Sun,2,7.191105600000,71.77,7.000000,100,0.142857
CO,Ibagué,El Salado,277,407,174,Hamburguesa,72,1007.26,13.989722222,Mon,17,24.450098677448,1007.26,72.000000,100,0.166667
CO,Palmira,Palmira occidente,240,5547,1701,Italiana,132,2294.54,17.382878788,Sun,33,41.192095666667,573.635,33.000000,100,0.007576
CO,Pereira,Los molinos,34,7163,2897,Empanadas,40,284.53,7.11325,Mon,11,10.520569500000,142.265,20.000000,100,0.050000
CO,Popayan,Popayan Centro,213,8893,2456,Asiática,1757,24395.46,13.884723961,Sun,373,64.490170500000,24395.46,1757.000000,100,0.017075
CO,Riohacha,Riohacha,308,1283,451,Italiana,44,378.2,8.595454545,Sun,14,15.788124000000,378.2,44.000000,100,0.090909
CO,Pereira,Cuba,247,12065,4236,Italiana,1,7.44,7.44,Mon,1,14.486830492391,7.44,1.000000,100,0.000000
CO,Girardot,Girardot,196,2396,757,Italiana,34,722.11,21.238529412,Sun,12,18.939326000000,722.11,34.000000,100,0.000000
CO,Medellín,Bello,100,21209,6279,Pollo,2,26.72,13.36,Sat,1801,49.518728000000,26.72,2.000000,100,0.000000
CO,Barranquilla,Centro y nor occidente,65,27061,13148,Internacional,42,502.67,11.968333333,Sun,16,12.878217334516,251.335,21.000000,100,0.000000
CO,Bogotá,Suba,6,28101,10035,Internacional,14,160.38,11.455714286,Sat,5,6.223406166667,80.19,7.000000,100,0.071429
CO,Palmira,Palmira oriente,24,3867,1287,Café,7,46.45,6.635714286,Sat,2,15.354650500000,46.45,7.000000,100,0.000000
CO,Sincelejo,Sincelejo,200,4516,1280,Mexicana,25,307.88,12.3152,Sat,6,9.585104312500,307.88,25.000000,100,0.000000
CO,Mosquera/ Funza,Mosquera - Funza,164,8952,2071,Árabe,46,969.63,21.078913043,Sun,11,55.427442000000,969.63,46.000000,100,0.086957
CO,Manizales,Zona La Enea,38,3739,1715,Jugos y Batidos,4,34.13,8.5325,Sat,3,22.794805000000,34.13,4.000000,100,0.000000
CO,Santa Marta,Zazue,259,2214,1196,Helados,94,1451.74,15.444042553,Sun,25,33.737237500000,725.87,47.000000,100,0.063830
CO,Cartagena,Marbella - Crespo,75,6871,3404,Empanadas,12,124.03,10.335833333,Sun,4,11.027760000000,124.03,12.000000,100,0.083333
CO,Buga,Buga,123,1177,304,Pescados y Mariscos,49,950.42,19.396326531,Fri,12,30.820791625000,475.21,24.500000,100,0.040816
CO,Rionegro,Llano_grande,108,2737,1413,Saludable,461,10470.69,22.712993492,Sat,76,63.415184625000,10470.69,461.000000,100,0.008677
CO,Cartago,Cartago,223,1350,394,Crepes,2,12.15,6.075,Mon,1,6.228287500000,12.15,2.000000,100,0.000000
CO,Girardot,Girardot,196,2396,757,Saludable,12,131.87,10.989166667,Fri,4,52.000000000000,131.87,12.000000,100,0.000000
CO,Manizales,centro,39,17629,5625,India,35,537.95,15.37,Fri,9,43.514653500000,537.95,35.000000,100,0.028571
CO,Rionegro,Rio Negro,306,9359,3196,Crepes,1341,21441.89,15.989478001,Sun,226,46.485306000000,21441.89,1341.000000,100,0.014169
CO,Mosquera/ Funza,Madrid,192,3028,807,China,45,814.94,18.109777778,Sun,17,13.437500000000,814.94,45.000000,100,0.066667
CO,Ibagué,Jardin,51,499,223,Sushi,1,0,0,Fri,1,12.592193000000,0,1.000000,100,1.000000
CO,Cartago,Cartago,223,1350,394,Desayunos,2,13.3,6.65,Tue,1,6.309656500000,13.3,2.000000,100,0.000000
CO,Ibagué,Mirolindo,52,1821,666,Italiana,15,220.84,14.722666667,Tue,4,40.871050000000,220.84,15.000000,100,0.000000
CO,Cali,Cali Centro oeste,27,53345,22000,India,24,718.84,29.951666667,Sat,8,49.224629197549,718.84,24.000000,100,0.000000
